"index","timestamp","updates","states","reward","reward_per_1k_updates","reward_per_1k_updates_sma25","updates_progress","states_progress","reward_progress"
"1662","20260219_095522","864149","845","-17567,716596","-33,73822","-24,515245","2,405252","0,130499","-2,311001"
"1663","20260219_095538","864622","845","-17577,383096","-20,436575","-24,413175","2,406596","0,130499","-2,312304"
"1664","20260219_095552","865008","845","-17585,810596","-21,832902","-24,224778","2,407693","0,130499","-2,313439"
"1665","20260219_095608","865444","845","-17596,170596","-23,761468","-24,622961","2,408932","0,130499","-2,314835"
"1666","20260219_095627","866008","845","-17608,032096","-21,031028","-24,809445","2,410534","0,130499","-2,316433"
"1667","20260219_095640","866367","845","-17618,090096","-28,016713","-25,196651","2,411554","0,130499","-2,317788"
"1668","20260219_095651","866707","845","-17626,157096","-23,726471","-25,305819","2,41252","0,130499","-2,318875"
"1669","20260219_095702","866991","845","-17639,403596","-46,642606","-26,506357","2,413327","0,130499","-2,32066"
"1670","20260219_095712","867293","845","-17648,231596","-29,231788","-27,656467","2,414185","0,130499","-2,321849"
"1671","20260219_095725","867673","845","-17656,662096","-22,185526","-27,584491","2,415265","0,130499","-2,322985"
"1672","20260219_095738","868005","845","-17665,974096","-28,048193","-27,83773","2,416208","0,130499","-2,32424"
"1673","20260219_095753","868415","845","-17672,127596","-15,008537","-26,422581","2,417373","0,130499","-2,325069"
"1674","20260219_095806","868886","845","-17675,810596","-7,819533","-25,048429","2,418711","0,130499","-2,325565"
"1675","20260219_095818","869149","845","-17684,784096","-34,119772","-25,341496","2,419459","0,130499","-2,326774"
"1676","20260219_095830","869533","845","-17698,221096","-34,992188","-25,871983","2,42055","0,130499","-2,328584"
"1677","20260219_095844","869919","845","-17711,611596","-34,690415","-27,340451","2,421646","0,130499","-2,330388"
"1678","20260219_095854","870254","845","-17718,073596","-19,289552","-27,100183","2,422598","0,130499","-2,331259"
"1679","20260219_095909","870699","845","-17719,062596","-2,222472","-26,28922","2,423863","0,130499","-2,331392"
"1680","20260219_095924","871157","845","-17731,524596","-27,209607","-27,008205","2,425164","0,130499","-2,333071"
"1681","20260219_095939","871604","845","-17742,514596","-24,58613","-27,337796","2,426434","0,130499","-2,334552"
"1682","20260219_095958","872164","845","-17755,162096","-22,584821","-26,23309","2,428025","0,130499","-2,336256"
"1683","20260219_100014","872620","845","-17771,075096","-34,89693","-26,005787","2,429321","0,130499","-2,3384"
"1684","20260219_100026","872982","846","-17777,445596","-17,598066","-25,263192","2,430349","0,130746","-2,339258"
"1685","20260219_100038","873336","846","-17801,049596","-66,677966","-26,562907","2,431355","0,130746","-2,342438"
"1686","20260219_100055","873827","846","-17808,366596","-14,90224","-26,209989","2,43275","0,130746","-2,343424"
"1687","20260219_100115","874377","846","-17813,815096","-9,906364","-25,256714","2,434313","0,130746","-2,344158"
"1688","20260219_100132","874960","846","-17827,960596","-24,263293","-25,409783","2,435969","0,130746","-2,346064"
"1689","20260219_100144","875293","846","-17847,465596","-58,573574","-26,87941","2,436915","0,130746","-2,348692"
"1690","20260219_100153","875584","846","-17862,914096","-53,087629","-28,052456","2,437742","0,130746","-2,350773"
"1691","20260219_100209","875982","846","-17873,523096","-26,655779","-28,277447","2,438873","0,130746","-2,352203"
"1692","20260219_100220","876319","846","-17884,410096","-32,305638","-28,449004","2,439831","0,130746","-2,353669"
"1693","20260219_100235","876763","846","-17895,406096","-24,765766","-28,490575","2,441092","0,130746","-2,355151"
"1694","20260219_100250","877175","846","-17909,351596","-33,848301","-27,978803","2,442263","0,130746","-2,35703"
"1695","20260219_100306","877697","846","-17914,366096","-9,606322","-27,193784","2,443746","0,130746","-2,357705"
"1696","20260219_100325","878252","846","-17924,164596","-17,654955","-27,012562","2,445323","0,130746","-2,359026"
"1697","20260219_100342","878746","846","-17937,667096","-27,332996","-26,983954","2,446726","0,130746","-2,360845"
"1698","20260219_100354","879181","846","-17952,474096","-34,03908","-27,745176","2,447962","0,130746","-2,36284"
"1699","20260219_100411","879643","846","-17970,556096","-39,138528","-28,997935","2,449275","0,130746","-2,365276"
"1700","20260219_100424","880006","846","-17976,322096","-15,884298","-28,268516","2,450306","0,130746","-2,366053"
"1701","20260219_100442","880457","846","-17986,546596","-22,670732","-27,775658","2,451588","0,130746","-2,36743"
"1702","20260219_100458","880925","846","-17999,551096","-27,787393","-27,499537","2,452917","0,130746","-2,369182"
"1703","20260219_100520","881460","846","-18011,565596","-22,457009","-27,626236","2,454437","0,130746","-2,370801"
"1704","20260219_100530","881815","846","-18017,344096","-16,277465","-28,188435","2,455446","0,130746","-2,37158"
"1705","20260219_100552","882416","846","-18028,204596","-18,070715","-27,82288","2,457154","0,130746","-2,373043"
"1706","20260219_100607","882930","846","-18033,219096","-9,755837","-27,229668","2,458614","0,130746","-2,373718"
"1707","20260219_100621","883269","846","-18048,292096","-44,463127","-28,1048","2,459577","0,130746","-2,375749"
"1708","20260219_100632","883631","846","-18061,648596","-36,896409","-28,184779","2,460606","0,130746","-2,377549"
"1709","20260219_100649","884074","846","-18083,922596","-50,27991","-29,492053","2,461865","0,130746","-2,38055"
"1710","20260219_100701","884442","846","-18105,831096","-59,533967","-29,206293","2,46291","0,130746","-2,383501"
"1711","20260219_100715","884807","846","-18112,151096","-17,315068","-29,302806","2,463947","0,130746","-2,384353"
"1712","20260219_100724","885104","846","-18118,218596","-20,429293","-29,723723","2,464791","0,130746","-2,38517"
"1713","20260219_100739","885445","846","-18134,642096","-48,162757","-30,679702","2,46576","0,130746","-2,387383"
"1714","20260219_100754","885926","847","-18139,836096","-10,798337","-28,768692","2,467127","0,130994","-2,388083"
"1715","20260219_100810","886431","847","-18160,394596","-40,709901","-28,273583","2,468561","0,130994","-2,390853"
"1716","20260219_100824","886811","847","-18177,408596","-44,773684","-28,998299","2,469641","0,130994","-2,393145"
"1717","20260219_100841","887294","847","-18192,633096","-31,520704","-28,966902","2,471013","0,130994","-2,395196"
"1718","20260219_100900","887779","847","-18209,655096","-35,096907","-29,380148","2,472391","0,130994","-2,39749"
"1719","20260219_100911","888069","847","-18219,947096","-35,489655","-29,445802","2,473215","0,130994","-2,398876"
"1720","20260219_100926","888461","847","-18231,109596","-28,475765","-30,20058","2,474329","0,130994","-2,40038"
"1721","20260219_100941","888916","847","-18251,464096","-44,735165","-31,283788","2,475622","0,130994","-2,403123"
"1722","20260219_100953","889281","847","-18261,577096","-27,706849","-31,298742","2,476659","0,130994","-2,404485"
"1723","20260219_101005","889638","847","-18267,346096","-16,159664","-30,583566","2,477673","0,130994","-2,405262"
"1724","20260219_101016","889945","847","-18273,964596","-21,558632","-29,88037","2,478546","0,130994","-2,406154"
"1725","20260219_101034","890481","847","-18293,036596","-35,58209","-30,668281","2,480069","0,130994","-2,408724"
"1726","20260219_101043","890734","847","-18308,663096","-61,764822","-32,232045","2,480787","0,130994","-2,410829"
"1727","20260219_101054","890970","847","-18326,889596","-77,230932","-34,209787","2,481458","0,130994","-2,413285"
"1728","20260219_101111","891590","847","-18338,550596","-18,808065","-34,063829","2,483219","0,130994","-2,414856"
"1729","20260219_101127","892009","847","-18356,794596","-43,541766","-35,154401","2,48441","0,130994","-2,417314"
"1730","20260219_101134","892230","847","-18365,329096","-38,617647","-35,976278","2,485038","0,130994","-2,418464"
"1731","20260219_101146","892597","847","-18376,075596","-29,282016","-36,757325","2,486081","0,130994","-2,419911"
"1732","20260219_101157","892981","847","-18391,668096","-40,605469","-36,603019","2,487172","0,130994","-2,422012"
"1733","20260219_101209","893277","847","-18400,542596","-29,981419","-36,326419","2,488013","0,130994","-2,423208"
"1734","20260219_101225","893711","847","-18397,150596","7,815668","-34,002596","2,489246","0,130994","-2,422751"
"1735","20260219_101237","894051","847","-18410,146096","-38,222059","-33,15012","2,490212","0,130994","-2,424502"
"1736","20260219_101249","894414","847","-18423,112096","-35,719008","-33,886278","2,491243","0,130994","-2,426249"
"1737","20260219_101307","894839","847","-18438,521096","-36,256471","-34,519365","2,492451","0,130994","-2,428325"
"1738","20260219_101320","895174","847","-18449,414596","-32,51791","-33,893571","2,493403","0,130994","-2,429792"
"1739","20260219_101333","895554","847","-18464,507596","-39,718421","-35,050374","2,494482","0,130994","-2,431826"
"1740","20260219_101341","895831","847","-18477,027096","-45,196751","-35,229848","2,495269","0,130994","-2,433513"
"1741","20260219_101351","896074","847","-18488,331596","-46,520576","-35,299724","2,49596","0,130994","-2,435036"
"1742","20260219_101403","896408","847","-18501,340596","-38,949102","-35,59686","2,496909","0,130994","-2,436788"
"1743","20260219_101414","896680","847","-18512,458596","-40,875","-35,827983","2,497682","0,130994","-2,438286"
"1744","20260219_101430","897121","847","-18530,674596","-41,306122","-36,060642","2,498935","0,130994","-2,440741"
"1745","20260219_101439","897351","847","-18539,569596","-38,673913","-36,468568","2,499588","0,130994","-2,441939"
"1746","20260219_101455","897778","847","-18550,051596","-24,548009","-35,661082","2,500801","0,130994","-2,443351"
"1747","20260219_101511","898282","847","-18567,979596","-35,571429","-35,975665","2,502233","0,130994","-2,445767"
"1748","20260219_101519","898532","848","-18576,452596","-33,892","-36,684958","2,502944","0,131241","-2,446908"
"1749","20260219_101534","898969","849","-18591,845096","-35,223112","-37,231538","2,504185","0,131488","-2,448982"
"1750","20260219_101545","899279","849","-18605,653096","-44,541935","-37,589931","2,505066","0,131488","-2,450842"
"1751","20260219_101555","899561","849","-18613,985596","-29,547872","-36,301253","2,505867","0,131488","-2,451965"
"1752","20260219_101606","899900","849","-18628,257096","-42,09882","-34,895969","2,50683","0,131488","-2,453888"
"1753","20260219_101621","900262","849","-18639,628596","-31,412983","-35,400166","2,507859","0,131488","-2,45542"
"1754","20260219_101629","900538","849","-18648,586096","-32,45471","-34,956684","2,508643","0,131488","-2,456627"
"1755","20260219_101641","900891","849","-18664,362596","-44,692635","-35,199683","2,509646","0,131488","-2,458752"
"1756","20260219_101652","901229","849","-18678,002596","-40,35503","-35,642604","2,510606","0,131488","-2,46059"
"1757","20260219_101702","901482","849","-18687,027596","-35,671937","-35,445262","2,511325","0,131488","-2,461806"
"1758","20260219_101716","901824","849","-18699,817596","-37,397661","-35,741912","2,512297","0,131488","-2,463529"
"1759","20260219_101733","902257","849","-18713,009096","-30,465358","-37,273153","2,513527","0,131488","-2,465306"
"1760","20260219_101743","902545","849","-18719,665096","-23,111111","-36,668715","2,514346","0,131488","-2,466203"
"1761","20260219_101757","902933","849","-18732,436596","-32,916237","-36,556604","2,515448","0,131488","-2,467924"
"1762","20260219_101807","903175","850","-18736,547596","-16,987603","-35,78585","2,516136","0,131735","-2,468478"
"1763","20260219_101822","903610","850","-18746,291096","-22,398851","-35,381087","2,517371","0,131735","-2,46979"
"1764","20260219_101836","903950","850","-18752,028596","-16,875","-34,46735","2,518338","0,131735","-2,470563"
"1765","20260219_101849","904316","850","-18759,890096","-21,479508","-33,518661","2,519377","0,131735","-2,471623"
"1766","20260219_101856","904573","850","-18770,460596","-41,13035","-33,303052","2,520108","0,131735","-2,473047"
"1767","20260219_101916","905116","850","-18778,817596","-15,390424","-32,360704","2,52165","0,131735","-2,474173"
"1768","20260219_101925","905440","850","-18780,315096","-4,621914","-30,910581","2,522571","0,131735","-2,474375"
"1769","20260219_101938","905789","851","-18791,144596","-31,030086","-30,49954","2,523563","0,131982","-2,475834"
"1770","20260219_101952","906215","851","-18802,207596","-25,969484","-29,991362","2,524773","0,131982","-2,477324"
"1771","20260219_102007","906610","851","-18808,342096","-15,53038","-29,630657","2,525895","0,131982","-2,478151"
"1772","20260219_102019","906921","851","-18820,937096","-40,498392","-29,827736","2,526779","0,131982","-2,479847"
"1773","20260219_102037","907346","851","-18841,396096","-48,138824","-30,397609","2,527986","0,131982","-2,482604"
"1774","20260219_102048","907719","851","-18844,915596","-9,435657","-29,36611","2,529046","0,131982","-2,483078"
"1775","20260219_102107","908268","851","-18858,821596","-25,32969","-28,597621","2,530606","0,131982","-2,484952"
"1776","20260219_102120","908747","851","-18869,016596","-21,283925","-28,267063","2,531967","0,131982","-2,486325"
"1777","20260219_102131","908981","851","-18875,968596","-29,709402","-27,771486","2,532632","0,131982","-2,487262"
"1778","20260219_102141","909350","851","-18886,033096","-27,275068","-27,605969","2,53368","0,131982","-2,488618"
"1779","20260219_102156","909745","851","-18896,579096","-26,698734","-27,37573","2,534803","0,131982","-2,490039"
"1780","20260219_102215","910260","851","-18908,679096","-23,495146","-26,527831","2,536266","0,131982","-2,491669"
"1781","20260219_102227","910583","852","-18924,626596","-49,373065","-26,888552","2,537184","0,132229","-2,493818"
"1782","20260219_102241","910944","852","-18937,602096","-35,943213","-26,899403","2,538209","0,132229","-2,495566"
"1783","20260219_102255","911322","852","-18951,106596","-35,72619","-26,832544","2,539283","0,132229","-2,497385"
